user_id,persona,tenure_days,obs_total_sessions,obs_avg_sessions_per_week,obs_recent_30d_sessions,obs_prior_30d_sessions,obs_session_trend_ratio,obs_days_since_last_watch,avg_completion_rate,genre_diversity,favorite_genre,churned_next_30d
2256,churning_user,158,34,3.966666666666667,6,28,0.21428571428571427,5,0.27442435490787753,7,Crime TV Shows,0
2257,new_user,21,0,0.0,0,0,0.0,60,0.0,13,Music & Musicals,0
2258,weekend_watcher,580,43,5.016666666666667,24,19,1.263157894736842,1,0.6928313732630214,5,Stand-Up Comedy,0
2259,power_binger,395,177,20.650000000000002,87,90,0.9666666666666667,0,0.8431960574043762,9,Sci-Fi & Fantasy,0
2260,casual_viewer,685,58,6.766666666666667,23,35,0.6571428571428571,1,0.5731329645174105,8,Comedies,0
2261,churning_user,404,25,2.916666666666667,4,21,0.19047619047619047,7,0.3457297453263296,7,Thrillers,0
2262,new_user,29,0,0.0,0,0,0.0,60,0.0,10,Action & Adventure,0
2263,casual_viewer,159,57,6.65,26,31,0.8387096774193549,1,0.5715270168394314,8,Documentaries,0
2264,power_binger,657,195,22.75,107,88,1.2159090909090908,0,0.863686246026608,4,Crime TV Shows,0
2265,churning_user,480,34,3.966666666666667,3,31,0.0967741935483871,7,0.24950592793305654,7,Thrillers,0
2266,power_binger,475,175,20.416666666666668,85,90,0.9444444444444444,0,0.8629681719019897,4,Sci-Fi & Fantasy,0
2267,weekend_watcher,287,46,5.366666666666667,28,18,1.5555555555555556,0,0.7079482211490007,8,Stand-Up Comedy,0
2268,churning_user,403,30,3.5,5,25,0.2,4,0.24258706747098815,8,Crime TV Shows,0
2269,weekend_watcher,711,45,5.25,19,26,0.7307692307692307,0,0.7187675374512484,7,Kids' TV,0
2270,weekend_watcher,471,46,5.366666666666667,24,22,1.0909090909090908,0,0.7081636174491497,8,Stand-Up Comedy,0
2271,churning_user,423,27,3.15,11,16,0.6875,7,0.32026177936848377,8,Thrillers,0
2272,churning_user,263,34,3.966666666666667,4,30,0.13333333333333333,1,0.297325653083239,4,Thrillers,0
2273,weekend_watcher,288,58,6.766666666666667,25,33,0.7575757575757576,0,0.6703360219923191,7,Stand-Up Comedy,0
2274,weekend_watcher,330,48,5.6000000000000005,19,29,0.6551724137931034,2,0.6426492058859616,7,Children & Family Movies,0
2275,weekend_watcher,550,49,5.716666666666667,23,26,0.8846153846153846,2,0.6940692567109464,7,Kids' TV,0
2276,power_binger,289,150,17.5,69,81,0.8518518518518519,1,0.8507717850771805,5,Sci-Fi & Fantasy,0
2277,churning_user,350,31,3.6166666666666667,7,24,0.2916666666666667,3,0.3083402168686444,5,Thrillers,0
2278,casual_viewer,331,56,6.533333333333333,30,26,1.1538461538461537,1,0.5974613623893044,5,Comedies,0
2279,weekend_watcher,541,54,6.3,30,24,1.25,0,0.7116872320134091,5,Children & Family Movies,0
2280,churning_user,415,38,4.433333333333334,6,32,0.1875,20,0.29359203504829157,7,TV Dramas,0
2281,casual_viewer,144,71,8.283333333333333,46,25,1.84,2,0.5933214529927593,8,Romantic Movies,0
2282,power_binger,552,180,21.0,91,89,1.0224719101123596,0,0.8484368217148089,9,Thrillers,0
2283,casual_viewer,417,64,7.466666666666667,37,27,1.3703703703703705,0,0.621733231943385,5,Romantic Movies,0
2284,weekend_watcher,213,46,5.366666666666667,27,19,1.4210526315789473,0,0.7315981312711242,6,Kids' TV,0
2285,casual_viewer,703,55,6.416666666666667,35,20,1.75,0,0.6247932199948799,6,Comedies,0
2286,power_binger,676,172,20.066666666666666,87,85,1.0235294117647058,0,0.8622520337099862,4,Sci-Fi & Fantasy,0
2287,weekend_watcher,232,53,6.183333333333334,28,25,1.12,2,0.7080774664303608,6,Children & Family Movies,0
2288,weekend_watcher,172,53,6.183333333333334,28,25,1.12,1,0.7182313302429576,9,Kids' TV,0
2289,power_binger,722,175,20.416666666666668,98,77,1.2727272727272727,0,0.8461690446262873,9,Sci-Fi & Fantasy,0
2290,casual_viewer,245,59,6.883333333333334,29,30,0.9666666666666667,1,0.6027353770267007,3,Documentaries,0
2291,new_user,25,0,0.0,0,0,0.0,60,0.0,15,Action & Adventure,0
2292,weekend_watcher,581,44,5.133333333333334,21,23,0.9130434782608695,0,0.7186831527995827,6,Children & Family Movies,0
2293,churning_user,184,30,3.5,6,24,0.25,4,0.31330601552619497,7,Crime TV Shows,0
2294,casual_viewer,293,60,7.0,30,30,1.0,0,0.6268054040070337,5,Romantic Movies,0
2295,casual_viewer,576,73,8.516666666666667,32,41,0.7804878048780488,1,0.5882646517570403,6,Comedies,0
2296,power_binger,464,184,21.46666666666667,86,98,0.8775510204081632,0,0.8549508178386823,8,TV Dramas,0
2297,weekend_watcher,194,41,4.783333333333333,17,24,0.7083333333333334,0,0.7025650709098613,4,Romantic Movies,0
2298,power_binger,699,170,19.833333333333332,84,86,0.9767441860465116,0,0.8479764005283746,4,TV Dramas,0
2299,power_binger,718,191,22.283333333333335,97,94,1.0319148936170213,0,0.864811834954252,9,TV Dramas,0
2300,weekend_watcher,564,52,6.066666666666666,28,24,1.1666666666666667,0,0.7128288668414597,6,Romantic Movies,0
2301,new_user,5,0,0.0,0,0,0.0,60,0.0,12,Kids' TV,0
2302,weekend_watcher,219,46,5.366666666666667,17,29,0.5862068965517241,0,0.6902382859613602,9,Romantic Movies,0
2303,casual_viewer,716,71,8.283333333333333,29,42,0.6904761904761905,0,0.5463647641783976,4,Documentaries,0
2304,casual_viewer,122,76,8.866666666666667,38,38,1.0,1,0.5529369900254453,5,Romantic Movies,0
2305,casual_viewer,342,56,6.533333333333333,27,29,0.9310344827586207,0,0.603342620850927,3,Documentaries,0
2306,casual_viewer,590,62,7.233333333333333,39,23,1.6956521739130435,0,0.595593443782801,3,Comedies,0
2307,churning_user,273,38,4.433333333333334,6,32,0.1875,18,0.29216252225814676,5,Thrillers,0
2308,casual_viewer,188,69,8.05,38,31,1.2258064516129032,0,0.5711833451966357,3,Documentaries,0
2309,churning_user,102,30,3.5,4,26,0.15384615384615385,12,0.2711251131366952,6,Crime TV Shows,0
2310,weekend_watcher,730,61,7.116666666666667,36,25,1.44,3,0.715600719875123,6,Children & Family Movies,0
2311,new_user,6,0,0.0,0,0,0.0,60,0.0,13,International TV Shows,0
2312,power_binger,526,159,18.55,92,67,1.373134328358209,0,0.8559691368289194,6,Crime TV Shows,0
2313,casual_viewer,580,70,8.166666666666666,38,32,1.1875,0,0.609238959815198,8,Documentaries,0
2314,power_binger,648,179,20.883333333333333,83,96,0.8645833333333334,0,0.8575007227210626,9,TV Dramas,0
2315,casual_viewer,436,56,6.533333333333333,25,31,0.8064516129032258,1,0.5831180587152772,5,Comedies,0
2316,casual_viewer,369,66,7.7,37,29,1.2758620689655173,4,0.5810504215529395,8,Romantic Movies,0
2317,power_binger,551,149,17.383333333333333,77,72,1.0694444444444444,0,0.852485412226687,6,Sci-Fi & Fantasy,0
2318,weekend_watcher,266,55,6.416666666666667,30,25,1.2,1,0.6655155739574502,9,Stand-Up Comedy,0
2319,casual_viewer,372,67,7.816666666666667,38,29,1.3103448275862069,0,0.6103836904410912,4,Comedies,0
2320,new_user,3,0,0.0,0,0,0.0,60,0.0,8,Horror Movies,0
2321,power_binger,478,156,18.2,69,87,0.7931034482758621,0,0.8574078739296817,6,Sci-Fi & Fantasy,0
2322,power_binger,556,184,21.46666666666667,91,93,0.978494623655914,0,0.8454593673122368,7,TV Dramas,0
2323,casual_viewer,160,55,6.416666666666667,22,33,0.6666666666666666,0,0.5818218886007508,4,Comedies,0
2324,power_binger,299,170,19.833333333333332,82,88,0.9318181818181818,0,0.854378914623458,7,Sci-Fi & Fantasy,0
2325,casual_viewer,233,54,6.3,21,33,0.6363636363636364,1,0.5984334155074786,8,Comedies,0
2326,new_user,6,0,0.0,0,0,0.0,60,0.0,13,Horror Movies,0
2327,casual_viewer,697,58,6.766666666666667,21,37,0.5675675675675675,0,0.5992299536757973,4,Romantic Movies,0
2328,power_binger,238,167,19.483333333333334,92,75,1.2266666666666666,0,0.8507669255621869,6,Crime TV Shows,0
2329,churning_user,429,37,4.316666666666666,4,33,0.12121212121212122,6,0.28319949945099787,8,Crime TV Shows,1
2330,casual_viewer,250,66,7.7,39,27,1.4444444444444444,1,0.615646455299343,6,Romantic Movies,0
2331,churning_user,181,29,3.3833333333333333,7,22,0.3181818181818182,3,0.33463930635654043,8,TV Dramas,1
2332,casual_viewer,418,64,7.466666666666667,28,36,0.7777777777777778,1,0.5879537437466222,4,Documentaries,0
2333,weekend_watcher,558,45,5.25,24,21,1.1428571428571428,0,0.7525888841088823,6,Kids' TV,0
2334,power_binger,201,162,18.900000000000002,76,86,0.8837209302325582,0,0.856410195555235,4,Sci-Fi & Fantasy,0
2335,casual_viewer,93,69,8.05,35,34,1.0294117647058822,4,0.5794969091588995,3,Documentaries,0
2336,churning_user,301,33,3.85,8,25,0.32,7,0.34954707508356386,8,TV Dramas,0
2337,weekend_watcher,321,58,6.766666666666667,27,31,0.8709677419354839,0,0.6899053285778485,5,Kids' TV,0
2338,casual_viewer,378,76,8.866666666666667,34,42,0.8095238095238095,2,0.6117914542502988,6,Romantic Movies,0
2339,churning_user,310,31,3.6166666666666667,4,27,0.14814814814814814,6,0.36911910495824424,5,Thrillers,0
2340,power_binger,677,182,21.233333333333334,97,85,1.1411764705882352,0,0.8498183399865326,5,Sci-Fi & Fantasy,0
2341,power_binger,695,158,18.433333333333334,78,80,0.975,0,0.8609112351330435,5,Crime TV Shows,0
2342,power_binger,213,194,22.633333333333333,92,102,0.9019607843137255,0,0.8479089514226773,7,TV Dramas,0
2343,weekend_watcher,511,51,5.95,26,25,1.04,0,0.6635729299185747,6,Children & Family Movies,0
2344,casual_viewer,597,58,6.766666666666667,27,31,0.8709677419354839,0,0.6449034193501938,5,Romantic Movies,0
2345,weekend_watcher,449,41,4.783333333333333,17,24,0.7083333333333334,0,0.703718417794047,4,Romantic Movies,0
2346,power_binger,415,168,19.6,86,82,1.048780487804878,0,0.8530419083985492,4,Thrillers,0
2347,weekend_watcher,506,50,5.833333333333334,27,23,1.173913043478261,1,0.6454269550600611,5,Kids' TV,0
2348,weekend_watcher,584,54,6.3,16,38,0.42105263157894735,0,0.711038708020647,7,Stand-Up Comedy,0
2349,power_binger,612,208,24.266666666666666,111,97,1.1443298969072164,0,0.8436879129218824,5,Sci-Fi & Fantasy,0
2350,power_binger,606,186,21.7,98,88,1.1136363636363635,0,0.8412983597561452,5,Sci-Fi & Fantasy,0
2351,power_binger,652,161,18.783333333333335,80,81,0.9876543209876543,0,0.8524860138247803,7,Sci-Fi & Fantasy,0
2352,weekend_watcher,557,34,3.966666666666667,17,17,1.0,2,0.6394552382528417,4,Children & Family Movies,0
2353,casual_viewer,310,71,8.283333333333333,28,43,0.6511627906976745,2,0.6102345354546724,7,Documentaries,0
2354,churning_user,438,42,4.9,10,32,0.3125,1,0.3402184399420032,3,Thrillers,0
2355,casual_viewer,147,57,6.65,22,35,0.6285714285714286,1,0.5900023317105915,8,Romantic Movies,0
2356,weekend_watcher,532,52,6.066666666666666,26,26,1.0,0,0.7034258923462359,4,Stand-Up Comedy,0
2357,casual_viewer,168,61,7.116666666666667,34,27,1.2592592592592593,0,0.611435302793601,8,Romantic Movies,0
2358,churning_user,202,33,3.85,10,23,0.43478260869565216,8,0.27374169163277307,3,TV Dramas,0
2359,new_user,15,0,0.0,0,0,0.0,60,0.0,10,Romantic TV Shows,0
2360,power_binger,711,184,21.46666666666667,88,96,0.9166666666666666,0,0.8417696684427465,4,Crime TV Shows,0
2361,weekend_watcher,337,46,5.366666666666667,23,23,1.0,1,0.6893413362334846,8,Kids' TV,0
2362,power_binger,211,179,20.883333333333333,98,81,1.2098765432098766,0,0.8475218192991253,5,Sci-Fi & Fantasy,0
2363,casual_viewer,607,45,5.25,26,19,1.368421052631579,0,0.6164328974942664,6,Comedies,0
2364,weekend_watcher,391,48,5.6000000000000005,24,24,1.0,0,0.6894572235226907,7,Children & Family Movies,0
2365,churning_user,212,31,3.6166666666666667,8,23,0.34782608695652173,3,0.3099617568987932,6,TV Dramas,1
2366,churning_user,190,45,5.25,6,39,0.15384615384615385,11,0.3219965933551586,7,Thrillers,0
2367,casual_viewer,637,60,7.0,32,28,1.1428571428571428,0,0.6236590616986321,3,Romantic Movies,0
2368,casual_viewer,150,57,6.65,31,26,1.1923076923076923,0,0.6024650486963601,5,Comedies,0
2369,casual_viewer,381,64,7.466666666666667,32,32,1.0,0,0.5815127976017286,7,Comedies,0
2370,churning_user,134,27,3.15,4,23,0.17391304347826086,9,0.35947643897296233,5,Thrillers,0
2371,casual_viewer,378,71,8.283333333333333,34,37,0.918918918918919,0,0.6269390886565551,6,Comedies,0
2372,casual_viewer,276,53,6.183333333333334,27,26,1.0384615384615385,1,0.5918880225549629,8,Documentaries,0
2373,casual_viewer,339,53,6.183333333333334,25,28,0.8928571428571429,4,0.584674688815775,3,Comedies,0
2374,casual_viewer,197,71,8.283333333333333,32,39,0.8205128205128205,2,0.6049613825822088,8,Comedies,0
2375,casual_viewer,463,65,7.583333333333334,31,34,0.9117647058823529,1,0.5888971234767876,6,Documentaries,0
2376,power_binger,384,160,18.666666666666668,84,76,1.105263157894737,0,0.8395947978207465,9,TV Dramas,0
2377,weekend_watcher,262,54,6.3,29,25,1.16,1,0.6951535885839666,8,Children & Family Movies,0
2378,churning_user,467,34,3.966666666666667,4,30,0.13333333333333333,5,0.32946004648280447,8,Crime TV Shows,0
2379,power_binger,571,173,20.183333333333334,90,83,1.0843373493975903,0,0.8509963502967609,5,Crime TV Shows,0
2380,churning_user,219,31,3.6166666666666667,4,27,0.14814814814814814,20,0.2882068138283611,5,Thrillers,0
2381,weekend_watcher,523,68,7.933333333333334,44,24,1.8333333333333333,0,0.6916159984797056,8,Romantic Movies,0
2382,casual_viewer,636,60,7.0,28,32,0.875,1,0.5782227766542584,8,Comedies,0
2383,power_binger,188,159,18.55,78,81,0.9629629629629629,2,0.86580139091889,5,TV Dramas,0
2384,power_binger,586,185,21.583333333333336,94,91,1.032967032967033,0,0.8564167599515886,8,TV Dramas,0
2385,power_binger,242,164,19.133333333333333,76,88,0.8636363636363636,0,0.8561892364343572,4,Crime TV Shows,0
2386,weekend_watcher,120,53,6.183333333333334,27,26,1.0384615384615385,0,0.6574783593752643,9,Stand-Up Comedy,0
2387,new_user,4,0,0.0,0,0,0.0,60,0.0,8,Sci-Fi & Fantasy,0
2388,power_binger,406,168,19.6,91,77,1.1818181818181819,0,0.8568951483716299,6,Sci-Fi & Fantasy,0
2389,weekend_watcher,709,37,4.316666666666666,23,14,1.6428571428571428,0,0.6847691058087442,5,Stand-Up Comedy,0
2390,power_binger,717,172,20.066666666666666,94,78,1.205128205128205,1,0.8491772275412534,8,Sci-Fi & Fantasy,0
2391,churning_user,336,35,4.083333333333333,8,27,0.2962962962962963,2,0.22846420872947654,6,TV Dramas,0
2392,weekend_watcher,390,61,7.116666666666667,34,27,1.2592592592592593,1,0.7094594011907781,6,Stand-Up Comedy,0
2393,casual_viewer,128,66,7.7,30,36,0.8333333333333334,0,0.5983147853808919,8,Comedies,0
2394,power_binger,313,174,20.3,79,95,0.8315789473684211,1,0.8444069763544244,4,Sci-Fi & Fantasy,0
2395,churning_user,154,40,4.666666666666667,8,32,0.25,3,0.33784044836131893,6,Thrillers,0
2396,new_user,12,0,0.0,0,0,0.0,60,0.0,15,Music & Musicals,0
2397,casual_viewer,412,61,7.116666666666667,22,39,0.5641025641025641,0,0.5910801251707697,3,Comedies,0
2398,power_binger,715,179,20.883333333333333,86,93,0.9247311827956989,0,0.853018311082595,8,Thrillers,0
2399,power_binger,668,185,21.583333333333336,87,98,0.8877551020408163,0,0.8527547789422619,4,TV Dramas,0
2400,churning_user,281,35,4.083333333333333,7,28,0.25,5,0.3083543722636432,4,Thrillers,1
2401,churning_user,366,27,3.15,2,25,0.08,12,0.3412144601352808,5,TV Dramas,1
2402,weekend_watcher,630,32,3.7333333333333334,19,13,1.4615384615384615,0,0.7001573559387005,5,Stand-Up Comedy,0
2403,weekend_watcher,498,58,6.766666666666667,25,33,0.7575757575757576,0,0.6953180371644597,5,Stand-Up Comedy,0
2404,weekend_watcher,674,51,5.95,27,24,1.125,0,0.697131636862008,6,Kids' TV,0
2405,weekend_watcher,526,36,4.2,20,16,1.25,4,0.676991017066841,6,Children & Family Movies,0
2406,casual_viewer,421,60,7.0,31,29,1.0689655172413792,0,0.5900778150647199,7,Documentaries,0
2407,churning_user,332,23,2.6833333333333336,5,18,0.2777777777777778,11,0.2787222950793685,7,TV Dramas,0
2408,casual_viewer,495,62,7.233333333333333,27,35,0.7714285714285715,0,0.583982775183094,8,Comedies,0
2409,casual_viewer,539,69,8.05,31,38,0.8157894736842105,2,0.6259404126516876,3,Romantic Movies,0
2410,new_user,3,0,0.0,0,0,0.0,60,0.0,10,Docuseries,0
2411,churning_user,178,36,4.2,11,25,0.44,5,0.3165520498147392,7,Thrillers,0
2412,new_user,19,0,0.0,0,0,0.0,60,0.0,13,Docuseries,0
2413,casual_viewer,584,61,7.116666666666667,27,34,0.7941176470588235,1,0.6536980788024772,5,Romantic Movies,0
2414,churning_user,480,27,3.15,7,20,0.35,9,0.3882130801515045,8,Crime TV Shows,0
2415,casual_viewer,97,66,7.7,35,31,1.1290322580645162,1,0.6002966052594261,7,Romantic Movies,0
2416,power_binger,483,171,19.95,89,82,1.0853658536585367,0,0.850592647973586,6,TV Dramas,0
2417,casual_viewer,163,66,7.7,36,30,1.2,1,0.6239800131273806,7,Romantic Movies,0
2418,churning_user,192,30,3.5,6,24,0.25,5,0.24909173497267145,5,Crime TV Shows,1
2419,power_binger,477,174,20.3,85,89,0.9550561797752809,0,0.8498570685797857,7,Thrillers,0
2420,new_user,21,0,0.0,0,0,0.0,60,0.0,9,TV Comedies,0
2421,power_binger,420,185,21.583333333333336,95,90,1.0555555555555556,0,0.8529448483268314,8,Crime TV Shows,0
2422,power_binger,387,163,19.016666666666666,83,80,1.0375,0,0.8375649770459332,5,TV Dramas,0
2423,weekend_watcher,533,53,6.183333333333334,33,20,1.65,0,0.6895537689225485,9,Kids' TV,0
2424,power_binger,710,164,19.133333333333333,68,96,0.7083333333333334,0,0.8476348306377245,6,Sci-Fi & Fantasy,0
2425,new_user,26,0,0.0,0,0,0.0,60,0.0,15,Thrillers,0
2426,weekend_watcher,557,50,5.833333333333334,21,29,0.7241379310344828,2,0.6971463450513024,5,Stand-Up Comedy,0
2427,power_binger,191,177,20.650000000000002,96,81,1.1851851851851851,0,0.8524168121142321,5,Sci-Fi & Fantasy,0
2428,churning_user,251,35,4.083333333333333,9,26,0.34615384615384615,6,0.2603876849782659,8,Crime TV Shows,0
2429,churning_user,274,32,3.7333333333333334,4,28,0.14285714285714285,4,0.3309448453413304,6,Crime TV Shows,0
2430,weekend_watcher,406,59,6.883333333333334,33,26,1.2692307692307692,0,0.7016014346453728,4,Kids' TV,0
2431,weekend_watcher,650,46,5.366666666666667,22,24,0.9166666666666666,0,0.7316256303048797,7,Stand-Up Comedy,0
2432,weekend_watcher,668,57,6.65,29,28,1.0357142857142858,1,0.7163788867689498,6,Kids' TV,0
2433,churning_user,335,29,3.3833333333333333,7,22,0.3181818181818182,16,0.29706684733547617,6,TV Dramas,1
2434,casual_viewer,527,61,7.116666666666667,34,27,1.2592592592592593,1,0.6176844648171547,3,Romantic Movies,0
2435,churning_user,384,26,3.033333333333333,8,18,0.4444444444444444,13,0.26764663748275647,6,Crime TV Shows,0
2436,new_user,5,0,0.0,0,0,0.0,60,0.0,8,Stand-Up Comedy,0
2437,churning_user,173,19,2.216666666666667,1,18,0.05555555555555555,27,0.2908651573389866,3,Crime TV Shows,0
2438,churning_user,274,38,4.433333333333334,10,28,0.35714285714285715,12,0.3109842861412712,8,Thrillers,1
2439,casual_viewer,304,60,7.0,31,29,1.0689655172413792,0,0.6149960871500291,6,Comedies,0
2440,weekend_watcher,301,60,7.0,30,30,1.0,2,0.6802672611634436,8,Kids' TV,0
2441,new_user,6,0,0.0,0,0,0.0,60,0.0,13,Comedies,0
2442,power_binger,317,160,18.666666666666668,87,73,1.1917808219178083,0,0.8462853903043328,4,TV Dramas,0
2443,casual_viewer,382,66,7.7,41,25,1.64,0,0.6022670424699846,3,Comedies,0
2444,churning_user,470,36,4.2,5,31,0.16129032258064516,9,0.2678856100131604,5,TV Dramas,0
2445,casual_viewer,602,69,8.05,35,34,1.0294117647058822,0,0.5965511616739172,8,Documentaries,0
2446,churning_user,255,28,3.2666666666666666,3,25,0.12,4,0.284871039707884,7,TV Dramas,1
2447,power_binger,276,183,21.35,90,93,0.967741935483871,0,0.844179593128931,7,TV Dramas,0
2448,casual_viewer,362,61,7.116666666666667,30,31,0.967741935483871,0,0.5934150997246396,5,Romantic Movies,0
2449,churning_user,98,16,1.8666666666666667,0,16,0.0,35,0.2961544952352523,3,Thrillers,1
2450,churning_user,306,39,4.55,7,32,0.21875,0,0.32898629924227996,6,TV Dramas,0
2451,churning_user,94,40,4.666666666666667,11,29,0.3793103448275862,4,0.3184131942222923,6,Thrillers,0
2452,weekend_watcher,124,65,7.583333333333334,36,29,1.2413793103448276,1,0.6858608610104618,7,Stand-Up Comedy,0
2453,churning_user,103,38,4.433333333333334,6,32,0.1875,9,0.33976067154763306,8,Crime TV Shows,0
2454,weekend_watcher,589,40,4.666666666666667,19,21,0.9047619047619048,1,0.7389469917042784,8,Children & Family Movies,0
2455,churning_user,226,34,3.966666666666667,11,23,0.4782608695652174,5,0.3019045990366212,3,Thrillers,0
2456,churning_user,123,25,2.916666666666667,3,22,0.13636363636363635,13,0.37120674590146285,7,Crime TV Shows,0
2457,churning_user,306,28,3.2666666666666666,3,25,0.12,5,0.27358144282193997,4,Thrillers,0
2458,power_binger,401,164,19.133333333333333,84,80,1.05,0,0.8533611216563874,5,Thrillers,0
2459,casual_viewer,360,72,8.4,32,40,0.8,0,0.6101313982840659,3,Romantic Movies,0
2460,churning_user,193,41,4.783333333333333,11,30,0.36666666666666664,5,0.2856445882147968,5,Crime TV Shows,0
2461,weekend_watcher,621,48,5.6000000000000005,23,25,0.92,0,0.6761594663249083,9,Kids' TV,0
2462,churning_user,129,33,3.85,10,23,0.43478260869565216,3,0.2979291826845129,4,TV Dramas,0
2463,power_binger,349,191,22.283333333333335,96,95,1.0105263157894737,0,0.8443458582250658,8,Crime TV Shows,0
2464,churning_user,247,31,3.6166666666666667,5,26,0.19230769230769232,7,0.3273506850923161,6,TV Dramas,0
2465,casual_viewer,382,65,7.583333333333334,26,39,0.6666666666666666,1,0.5816336280204024,3,Comedies,0
2466,weekend_watcher,666,36,4.2,18,18,1.0,0,0.7449943797915052,6,Children & Family Movies,0
2467,weekend_watcher,199,52,6.066666666666666,25,27,0.9259259259259259,0,0.6428083199025287,4,Kids' TV,0
2468,churning_user,226,32,3.7333333333333334,4,28,0.14285714285714285,15,0.32821834878847106,4,Crime TV Shows,1
2469,churning_user,281,28,3.2666666666666666,2,26,0.07692307692307693,26,0.3533494515216476,7,TV Dramas,1
2470,casual_viewer,626,79,9.216666666666667,36,43,0.8372093023255814,0,0.6125395653845617,6,Romantic Movies,0
2471,casual_viewer,613,59,6.883333333333334,32,27,1.1851851851851851,0,0.6147687921156499,5,Romantic Movies,0
2472,weekend_watcher,249,57,6.65,31,26,1.1923076923076923,3,0.7344171715183421,8,Kids' TV,0
2473,weekend_watcher,575,42,4.9,14,28,0.5,1,0.7139273039911315,7,Romantic Movies,0
2474,churning_user,120,29,3.3833333333333333,8,21,0.38095238095238093,2,0.311509999546665,5,TV Dramas,0
2475,casual_viewer,336,64,7.466666666666667,27,37,0.7297297297297297,0,0.6160143423066402,5,Documentaries,0
2476,power_binger,279,161,18.783333333333335,92,69,1.3333333333333333,0,0.8466866600661006,5,TV Dramas,0
2477,power_binger,307,197,22.983333333333334,102,95,1.0736842105263158,0,0.8527595437968415,9,Thrillers,0
2478,power_binger,400,179,20.883333333333333,88,91,0.967032967032967,0,0.8536468690371107,5,Thrillers,0
2479,casual_viewer,701,56,6.533333333333333,25,31,0.8064516129032258,0,0.6399918824432208,7,Comedies,0
2480,new_user,1,0,0.0,0,0,0.0,60,0.0,15,Crime TV Shows,0
2481,churning_user,387,50,5.833333333333334,14,36,0.3888888888888889,3,0.29376976545340383,8,TV Dramas,0
2482,casual_viewer,696,62,7.233333333333333,29,33,0.8787878787878788,1,0.6424121095271703,4,Romantic Movies,0
2483,power_binger,320,171,19.95,83,88,0.9431818181818182,0,0.8511876814262832,9,Thrillers,0
2484,casual_viewer,175,69,8.05,37,32,1.15625,0,0.6124098343318444,5,Comedies,0
2485,weekend_watcher,628,47,5.483333333333333,24,23,1.0434782608695652,2,0.7258707563935892,4,Stand-Up Comedy,0
2486,casual_viewer,218,60,7.0,32,28,1.1428571428571428,0,0.5941072476196829,6,Comedies,0
2487,weekend_watcher,404,52,6.066666666666666,27,25,1.08,1,0.688604521037236,4,Romantic Movies,0
2488,weekend_watcher,702,48,5.6000000000000005,22,26,0.8461538461538461,1,0.6892881520592308,7,Romantic Movies,0
2489,power_binger,500,202,23.566666666666666,104,98,1.0612244897959184,0,0.8550645453846,4,TV Dramas,0
2490,churning_user,439,37,4.316666666666666,8,29,0.27586206896551724,3,0.34915818628965684,3,TV Dramas,0
2491,new_user,7,0,0.0,0,0,0.0,60,0.0,14,Kids' TV,0
2492,casual_viewer,289,64,7.466666666666667,31,33,0.9393939393939394,3,0.5728478657334649,6,Romantic Movies,0
2493,power_binger,295,182,21.233333333333334,102,80,1.275,1,0.8598362402365544,7,TV Dramas,0
2494,new_user,20,0,0.0,0,0,0.0,60,0.0,9,Dramas,0
2495,weekend_watcher,648,52,6.066666666666666,26,26,1.0,1,0.7215851991348987,5,Children & Family Movies,0
2496,churning_user,377,32,3.7333333333333334,1,31,0.03225806451612903,29,0.3214353626938453,3,Crime TV Shows,0
2497,churning_user,247,20,2.3333333333333335,7,13,0.5384615384615384,2,0.3263257963655365,7,Crime TV Shows,0
2498,casual_viewer,668,49,5.716666666666667,24,25,0.96,2,0.5661213116319495,4,Romantic Movies,0
2499,weekend_watcher,625,46,5.366666666666667,24,22,1.0909090909090908,0,0.7110974300308202,7,Kids' TV,0
2500,casual_viewer,419,50,5.833333333333334,21,29,0.7241379310344828,1,0.5735046750374899,8,Documentaries,0
2501,power_binger,555,174,20.3,86,88,0.9772727272727273,0,0.8538482320232857,4,Sci-Fi & Fantasy,0
2502,churning_user,275,22,2.566666666666667,3,19,0.15789473684210525,14,0.33009811353293883,8,Crime TV Shows,0
2503,new_user,14,0,0.0,0,0,0.0,60,0.0,11,Thrillers,0
2504,weekend_watcher,550,59,6.883333333333334,35,24,1.4583333333333333,0,0.715667221049208,4,Stand-Up Comedy,0
2505,casual_viewer,683,66,7.7,32,34,0.9411764705882353,0,0.6184357250347,7,Comedies,0
2506,power_binger,259,195,22.75,94,101,0.9306930693069307,0,0.8472380898274688,7,Sci-Fi & Fantasy,0
2507,new_user,20,0,0.0,0,0,0.0,60,0.0,11,Romantic Movies,0
2508,new_user,27,0,0.0,0,0,0.0,60,0.0,12,Dramas,0
2509,churning_user,141,34,3.966666666666667,8,26,0.3076923076923077,1,0.3025126930964272,7,TV Dramas,0
2510,churning_user,486,29,3.3833333333333333,10,19,0.5263157894736842,1,0.2960094167491633,7,Crime TV Shows,1
2511,casual_viewer,358,66,7.7,32,34,0.9411764705882353,0,0.6431168046028777,5,Comedies,0
2512,casual_viewer,540,53,6.183333333333334,21,32,0.65625,1,0.6630972324120286,5,Comedies,0
2513,power_binger,293,178,20.766666666666666,98,80,1.225,0,0.8410075116371329,7,Thrillers,0
